 ************************** Initing args for:  DEEP_RANGE_v0   **************************
Iters 94800 | Evals 395604 | RangeLoss 1.7307192087173462 | ActionLoss 0.004966181702911854 | TotalLoss 1.7802942991256714
Iters 95000 | Evals 396423 | RangeLoss 1.7307111024856567 | ActionLoss 0.0049576712772250175 | TotalLoss 1.7802014350891113
Iters 95200 | Evals 397245 | RangeLoss 1.7306538820266724 | ActionLoss 0.0049498421140015125 | TotalLoss 1.7800675630569458
Iters 95400 | Evals 398100 | RangeLoss 1.7306427955627441 | ActionLoss 0.004941921215504408 | TotalLoss 1.7799736261367798
Iters 95600 | Evals 398948 | RangeLoss 1.7306450605392456 | ActionLoss 0.004933258052915335 | TotalLoss 1.7798880338668823
Iters 95800 | Evals 399787 | RangeLoss 1.7306287288665771 | ActionLoss 0.004924746695905924 | TotalLoss 1.7797843217849731
Iters 96000 | Evals 400633 | RangeLoss 1.730612874031067 | ActionLoss 0.00491634476929903 | TotalLoss 1.779687523841858
Iters 96200 | Evals 401452 | RangeLoss 1.730599045753479 | ActionLoss 0.004907845053821802 | TotalLoss 1.7795891761779785
Iters 96400 | Evals 402285 | RangeLoss 1.730536699295044 | ActionLoss 0.004899469204246998 | TotalLoss 1.7794461250305176
Iters 96600 | Evals 403120 | RangeLoss 1.7305357456207275 | ActionLoss 0.004891016520559788 | TotalLoss 1.7793625593185425
Iters 96800 | Evals 403940 | RangeLoss 1.730526089668274 | ActionLoss 0.004882420878857374 | TotalLoss 1.7792675495147705
Iters 97000 | Evals 404750 | RangeLoss 1.7304913997650146 | ActionLoss 0.004873845260590315 | TotalLoss 1.779146432876587
Iters 97200 | Evals 405571 | RangeLoss 1.7304692268371582 | ActionLoss 0.004865954630076885 | TotalLoss 1.7790476083755493
Iters 97400 | Evals 406416 | RangeLoss 1.7304527759552002 | ActionLoss 0.00485712755471468 | TotalLoss 1.778942346572876
Iters 97600 | Evals 407291 | RangeLoss 1.7304072380065918 | ActionLoss 0.004849076271057129 | TotalLoss 1.77881920337677
Iters 97800 | Evals 408132 | RangeLoss 1.7303727865219116 | ActionLoss 0.004840934183448553 | TotalLoss 1.7787013053894043
Iters 98000 | Evals 408970 | RangeLoss 1.7303262948989868 | ActionLoss 0.0048327259719371796 | TotalLoss 1.7785745859146118
Iters 98200 | Evals 409797 | RangeLoss 1.730303406715393 | ActionLoss 0.004824073053896427 | TotalLoss 1.778464436531067
Iters 98400 | Evals 410635 | RangeLoss 1.7302699089050293 | ActionLoss 0.004815802443772554 | TotalLoss 1.7783493995666504
Iters 98600 | Evals 411448 | RangeLoss 1.730241298675537 | ActionLoss 0.004808327648788691 | TotalLoss 1.7782453298568726
Iters 98800 | Evals 412256 | RangeLoss 1.7301573753356934 | ActionLoss 0.004800013266503811 | TotalLoss 1.7780766487121582
Iters 99000 | Evals 413097 | RangeLoss 1.7301141023635864 | ActionLoss 0.004791585262864828 | TotalLoss 1.7779525518417358
Iters 99200 | Evals 413922 | RangeLoss 1.7300801277160645 | ActionLoss 0.004783362615853548 | TotalLoss 1.7778342962265015
Iters 99400 | Evals 414746 | RangeLoss 1.7300527095794678 | ActionLoss 0.004774812608957291 | TotalLoss 1.777721643447876
Iters 99600 | Evals 415562 | RangeLoss 1.7299867868423462 | ActionLoss 0.004766729194670916 | TotalLoss 1.7775744199752808
Iters 99800 | Evals 416400 | RangeLoss 1.729959487915039 | ActionLoss 0.004758075345307589 | TotalLoss 1.777462363243103
Iters 100000 | Evals 417219 | RangeLoss 1.7299461364746094 | ActionLoss 0.004750024527311325 | TotalLoss 1.7773720026016235
Time taken 3847.4431850910187
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.01
    weight_decay: 0
)
Traceback (most recent call last):
  File "training.py", line 190, in <module>
    pickle.dump( favorite_color, open(name + "_log.pkl", "wb" ))
NameError: name 'favorite_color' is not defined
Traceback (most recent call last):
  File "training.py", line 1, in <module>
    from RangeAgent import EvalAgentDeepRange
  File "/home/leduc/opp-modelling/RangeAgent.py", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'
 ************************** Initing args for:  DEEP_RANGE_v0   **************************
Iters 200 | Evals 813 | RangeLoss 1.789374828338623 | ActionLoss 0.08274274319410324 | TotalLoss 1.8721140623092651
Iters 400 | Evals 1652 | RangeLoss 1.785035252571106 | ActionLoss 0.07835730910301208 | TotalLoss 1.8633921146392822
Iters 600 | Evals 2494 | RangeLoss 1.778251051902771 | ActionLoss 0.07595811039209366 | TotalLoss 1.8542035818099976
Iters 800 | Evals 3302 | RangeLoss 1.774841547012329 | ActionLoss 0.0738992691040039 | TotalLoss 1.8487316370010376
Iters 1000 | Evals 4133 | RangeLoss 1.7700917720794678 | ActionLoss 0.07316301017999649 | TotalLoss 1.8432425260543823
Iters 1200 | Evals 4928 | RangeLoss 1.7638822793960571 | ActionLoss 0.07268618792295456 | TotalLoss 1.8365628719329834
Iters 1400 | Evals 5769 | RangeLoss 1.7615684270858765 | ActionLoss 0.0714690312743187 | TotalLoss 1.8330283164978027
Iters 1600 | Evals 6595 | RangeLoss 1.7597283124923706 | ActionLoss 0.07044002413749695 | TotalLoss 1.8301584720611572
Iters 1800 | Evals 7426 | RangeLoss 1.756240725517273 | ActionLoss 0.069405198097229 | TotalLoss 1.8256360292434692
Iters 2000 | Evals 8260 | RangeLoss 1.7530206441879272 | ActionLoss 0.06877685338258743 | TotalLoss 1.8217881917953491
Iters 2200 | Evals 9080 | RangeLoss 1.7499223947525024 | ActionLoss 0.06828486919403076 | TotalLoss 1.8181999921798706
Iters 2400 | Evals 9916 | RangeLoss 1.7472411394119263 | ActionLoss 0.06774971634149551 | TotalLoss 1.8149713277816772
Iters 2600 | Evals 10759 | RangeLoss 1.7452291250228882 | ActionLoss 0.06737536191940308 | TotalLoss 1.812584638595581
Iters 2800 | Evals 11617 | RangeLoss 1.7445875406265259 | ActionLoss 0.06718641519546509 | TotalLoss 1.8117579221725464
Iters 3000 | Evals 12427 | RangeLoss 1.7440892457962036 | ActionLoss 0.06682411581277847 | TotalLoss 1.8108892440795898
Iters 3200 | Evals 13242 | RangeLoss 1.742587924003601 | ActionLoss 0.0666009858250618 | TotalLoss 1.8091726303100586
Iters 3400 | Evals 14069 | RangeLoss 1.7399134635925293 | ActionLoss 0.0661930963397026 | TotalLoss 1.8060922622680664
Iters 3600 | Evals 14901 | RangeLoss 1.7389341592788696 | ActionLoss 0.06574631482362747 | TotalLoss 1.804674506187439
Iters 3800 | Evals 15759 | RangeLoss 1.7382416725158691 | ActionLoss 0.06523691117763519 | TotalLoss 1.8034764528274536
Iters 4000 | Evals 16565 | RangeLoss 1.7370408773422241 | ActionLoss 0.0648157075047493 | TotalLoss 1.8018542528152466
Iters 4200 | Evals 17386 | RangeLoss 1.7356599569320679 | ActionLoss 0.06438452750444412 | TotalLoss 1.800045132637024
Iters 4400 | Evals 18233 | RangeLoss 1.7349387407302856 | ActionLoss 0.06387386471033096 | TotalLoss 1.7988137006759644
Iters 4600 | Evals 19095 | RangeLoss 1.735140085220337 | ActionLoss 0.06332219392061234 | TotalLoss 1.7984625101089478
Iters 4800 | Evals 19930 | RangeLoss 1.7353349924087524 | ActionLoss 0.06299086660146713 | TotalLoss 1.7983285188674927
Iters 5000 | Evals 20765 | RangeLoss 1.7347283363342285 | ActionLoss 0.062464743852615356 | TotalLoss 1.7971850633621216
Iters 5200 | Evals 21574 | RangeLoss 1.7343895435333252 | ActionLoss 0.06188889592885971 | TotalLoss 1.7962737083435059
Iters 5400 | Evals 22390 | RangeLoss 1.7340991497039795 | ActionLoss 0.06131219491362572 | TotalLoss 1.7954213619232178
Iters 5600 | Evals 23206 | RangeLoss 1.733849287033081 | ActionLoss 0.060737572610378265 | TotalLoss 1.7945976257324219
Iters 5800 | Evals 24035 | RangeLoss 1.7337175607681274 | ActionLoss 0.06009805575013161 | TotalLoss 1.7938226461410522
Iters 6000 | Evals 24885 | RangeLoss 1.733336329460144 | ActionLoss 0.05954683572053909 | TotalLoss 1.7929019927978516
Iters 6200 | Evals 25713 | RangeLoss 1.7330747842788696 | ActionLoss 0.058910440653562546 | TotalLoss 1.7920024394989014
Iters 6400 | Evals 26565 | RangeLoss 1.7325949668884277 | ActionLoss 0.058384086936712265 | TotalLoss 1.7910006046295166
Iters 6600 | Evals 27409 | RangeLoss 1.7321659326553345 | ActionLoss 0.05779285728931427 | TotalLoss 1.789972186088562
Iters 6800 | Evals 28232 | RangeLoss 1.7319351434707642 | ActionLoss 0.057221800088882446 | TotalLoss 1.789176344871521
Iters 7000 | Evals 29047 | RangeLoss 1.7317980527877808 | ActionLoss 0.05665978789329529 | TotalLoss 1.7884796857833862
Iters 7200 | Evals 29868 | RangeLoss 1.7316311597824097 | ActionLoss 0.05606621503829956 | TotalLoss 1.7877215147018433
Iters 7400 | Evals 30714 | RangeLoss 1.731134295463562 | ActionLoss 0.05548529326915741 | TotalLoss 1.7866404056549072
Iters 7600 | Evals 31563 | RangeLoss 1.7310885190963745 | ActionLoss 0.054982755333185196 | TotalLoss 1.786086082458496
Iters 7800 | Evals 32389 | RangeLoss 1.7308260202407837 | ActionLoss 0.05443032085895538 | TotalLoss 1.7852638959884644
Iters 8000 | Evals 33221 | RangeLoss 1.730455756187439 | ActionLoss 0.053892575204372406 | TotalLoss 1.7843586206436157
Iters 8200 | Evals 34060 | RangeLoss 1.7299530506134033 | ActionLoss 0.05338035523891449 | TotalLoss 1.7833430767059326
Iters 8400 | Evals 34895 | RangeLoss 1.7295165061950684 | ActionLoss 0.052903637290000916 | TotalLoss 1.7824324369430542
Iters 8600 | Evals 35728 | RangeLoss 1.7292985916137695 | ActionLoss 0.05250534787774086 | TotalLoss 1.7818151712417603
Iters 8800 | Evals 36549 | RangeLoss 1.7288358211517334 | ActionLoss 0.052113428711891174 | TotalLoss 1.780959963798523
Iters 9000 | Evals 37385 | RangeLoss 1.7285118103027344 | ActionLoss 0.05169503763318062 | TotalLoss 1.7802157402038574
Iters 9200 | Evals 38234 | RangeLoss 1.7281113862991333 | ActionLoss 0.05130558833479881 | TotalLoss 1.7794291973114014
Iters 9400 | Evals 39086 | RangeLoss 1.7278611660003662 | ActionLoss 0.05092526972293854 | TotalLoss 1.7788032293319702
Iters 9600 | Evals 39913 | RangeLoss 1.7274339199066162 | ActionLoss 0.05049508810043335 | TotalLoss 1.7779453992843628
Iters 9800 | Evals 40743 | RangeLoss 1.7272979021072388 | ActionLoss 0.05012417212128639 | TotalLoss 1.7774393558502197
Iters 10000 | Evals 41564 | RangeLoss 1.727220892906189 | ActionLoss 0.04968555271625519 | TotalLoss 1.7769265174865723
Iters 10200 | Evals 42406 | RangeLoss 1.7268428802490234 | ActionLoss 0.049382831901311874 | TotalLoss 1.7762504816055298
Iters 10400 | Evals 43255 | RangeLoss 1.7266346216201782 | ActionLoss 0.04902143403887749 | TotalLoss 1.7756783962249756
Iters 10600 | Evals 44072 | RangeLoss 1.726326584815979 | ActionLoss 0.04871279001235962 | TotalLoss 1.7750556468963623
Iters 10800 | Evals 44887 | RangeLoss 1.7259814739227295 | ActionLoss 0.04845952242612839 | TotalLoss 1.7744500637054443
Iters 11000 | Evals 45710 | RangeLoss 1.7258753776550293 | ActionLoss 0.04815102741122246 | TotalLoss 1.7740371227264404
Iters 11200 | Evals 46502 | RangeLoss 1.725783348083496 | ActionLoss 0.04786037653684616 | TotalLoss 1.7736549377441406
Iters 11400 | Evals 47321 | RangeLoss 1.7255932092666626 | ActionLoss 0.0474906824529171 | TotalLoss 1.7730978727340698
Iters 11600 | Evals 48153 | RangeLoss 1.7253761291503906 | ActionLoss 0.047169264405965805 | TotalLoss 1.772565484046936
Iters 11800 | Evals 48986 | RangeLoss 1.725198745727539 | ActionLoss 0.04686809703707695 | TotalLoss 1.7720882892608643
Iters 12000 | Evals 49804 | RangeLoss 1.724997639656067 | ActionLoss 0.04656951501965523 | TotalLoss 1.7715957164764404
Iters 12200 | Evals 50633 | RangeLoss 1.7251014709472656 | ActionLoss 0.04626975581049919 | TotalLoss 1.771399736404419
Iters 12400 | Evals 51469 | RangeLoss 1.72495698928833 | ActionLoss 0.04597743973135948 | TotalLoss 1.7709609270095825
Iters 12600 | Evals 52298 | RangeLoss 1.7247945070266724 | ActionLoss 0.04573468491435051 | TotalLoss 1.7705492973327637
Iters 12800 | Evals 53129 | RangeLoss 1.724594235420227 | ActionLoss 0.04544277861714363 | TotalLoss 1.770064115524292
Iters 13000 | Evals 53935 | RangeLoss 1.7245750427246094 | ActionLoss 0.04516260325908661 | TotalLoss 1.7697674036026
Iters 13200 | Evals 54772 | RangeLoss 1.724478840827942 | ActionLoss 0.04491548612713814 | TotalLoss 1.7694257497787476
Iters 13400 | Evals 55628 | RangeLoss 1.7244013547897339 | ActionLoss 0.04469182714819908 | TotalLoss 1.7691316604614258
Iters 13600 | Evals 56489 | RangeLoss 1.7241551876068115 | ActionLoss 0.044452931731939316 | TotalLoss 1.7686471939086914
Iters 13800 | Evals 57314 | RangeLoss 1.7241559028625488 | ActionLoss 0.04426080733537674 | TotalLoss 1.7684578895568848
Iters 14000 | Evals 58135 | RangeLoss 1.7239707708358765 | ActionLoss 0.04399555176496506 | TotalLoss 1.7680102586746216
Iters 14200 | Evals 58965 | RangeLoss 1.7240263223648071 | ActionLoss 0.043741848319768906 | TotalLoss 1.767815113067627
Iters 14400 | Evals 59809 | RangeLoss 1.724149227142334 | ActionLoss 0.04349028319120407 | TotalLoss 1.7676957845687866
Iters 14600 | Evals 60643 | RangeLoss 1.724226474761963 | ActionLoss 0.04328878968954086 | TotalLoss 1.7675658464431763
Iters 14800 | Evals 61487 | RangeLoss 1.724083662033081 | ActionLoss 0.043076686561107635 | TotalLoss 1.7672100067138672
Iters 15000 | Evals 62307 | RangeLoss 1.7239625453948975 | ActionLoss 0.042865291237831116 | TotalLoss 1.7668805122375488
Iters 15200 | Evals 63129 | RangeLoss 1.7238609790802002 | ActionLoss 0.04259897395968437 | TotalLoss 1.7665154933929443
Iters 15400 | Evals 63969 | RangeLoss 1.7238460779190063 | ActionLoss 0.04237024486064911 | TotalLoss 1.7662781476974487
Iters 15600 | Evals 64804 | RangeLoss 1.7237201929092407 | ActionLoss 0.04217291250824928 | TotalLoss 1.7659475803375244
Iters 15800 | Evals 65649 | RangeLoss 1.7236648797988892 | ActionLoss 0.04198127239942551 | TotalLoss 1.7657057046890259
Iters 16000 | Evals 66494 | RangeLoss 1.7236253023147583 | ActionLoss 0.041763972491025925 | TotalLoss 1.7654435634613037
Iters 16200 | Evals 67338 | RangeLoss 1.7235321998596191 | ActionLoss 0.0415363684296608 | TotalLoss 1.7651277780532837
Iters 16400 | Evals 68173 | RangeLoss 1.7234325408935547 | ActionLoss 0.04132767394185066 | TotalLoss 1.7648165225982666
Iters 16600 | Evals 69004 | RangeLoss 1.7234135866165161 | ActionLoss 0.04115152731537819 | TotalLoss 1.7646206617355347
Iters 16800 | Evals 69858 | RangeLoss 1.7233754396438599 | ActionLoss 0.040925778448581696 | TotalLoss 1.7643589973449707
Iters 17000 | Evals 70688 | RangeLoss 1.7233461141586304 | ActionLoss 0.04073256626725197 | TotalLoss 1.764137625694275
Iters 17200 | Evals 71519 | RangeLoss 1.7233227491378784 | ActionLoss 0.04054930433630943 | TotalLoss 1.7639317512512207
Iters 17400 | Evals 72380 | RangeLoss 1.7232623100280762 | ActionLoss 0.040342383086681366 | TotalLoss 1.7636611461639404
Iters 17600 | Evals 73197 | RangeLoss 1.723278284072876 | ActionLoss 0.04014591872692108 | TotalLoss 1.763479471206665
Iters 17800 | Evals 74038 | RangeLoss 1.7231245040893555 | ActionLoss 0.03996266797184944 | TotalLoss 1.7631404399871826
Iters 18000 | Evals 74848 | RangeLoss 1.723167896270752 | ActionLoss 0.03975045680999756 | TotalLoss 1.7629725933074951
Iters 18200 | Evals 75682 | RangeLoss 1.7231340408325195 | ActionLoss 0.039559345692396164 | TotalLoss 1.7627434730529785
Iters 18400 | Evals 76521 | RangeLoss 1.7231109142303467 | ActionLoss 0.03936391696333885 | TotalLoss 1.7625195980072021
Iters 18600 | Evals 77370 | RangeLoss 1.7230901718139648 | ActionLoss 0.0391838476061821 | TotalLoss 1.762309193611145
Iters 18800 | Evals 78200 | RangeLoss 1.723161220550537 | ActionLoss 0.03900505229830742 | TotalLoss 1.7622138261795044
Iters 19000 | Evals 79035 | RangeLoss 1.7231078147888184 | ActionLoss 0.038821108639240265 | TotalLoss 1.7619737386703491
Iters 19200 | Evals 79872 | RangeLoss 1.7230538129806519 | ActionLoss 0.038631193339824677 | TotalLoss 1.7617242336273193
Iters 19400 | Evals 80696 | RangeLoss 1.722936987876892 | ActionLoss 0.03845250979065895 | TotalLoss 1.761428713798523
Iters 19600 | Evals 81509 | RangeLoss 1.7228927612304688 | ActionLoss 0.03825010731816292 | TotalLoss 1.761175513267517
Iters 19800 | Evals 82373 | RangeLoss 1.7230279445648193 | ActionLoss 0.03809010237455368 | TotalLoss 1.7611571550369263
Iters 20000 | Evals 83203 | RangeLoss 1.7229235172271729 | ActionLoss 0.03792782872915268 | TotalLoss 1.7608952522277832
Iters 20200 | Evals 84063 | RangeLoss 1.722872257232666 | ActionLoss 0.03773655369877815 | TotalLoss 1.7606476545333862
Iters 20400 | Evals 84882 | RangeLoss 1.7227180004119873 | ActionLoss 0.03755562752485275 | TotalLoss 1.7603079080581665
Iters 20600 | Evals 85703 | RangeLoss 1.7227023839950562 | ActionLoss 0.03737160563468933 | TotalLoss 1.7601099014282227
Iters 20800 | Evals 86531 | RangeLoss 1.7226223945617676 | ActionLoss 0.03717975690960884 | TotalLoss 1.7598304748535156
Iters 21000 | Evals 87369 | RangeLoss 1.722726821899414 | ActionLoss 0.03694457560777664 | TotalLoss 1.7596983909606934
Iters 21200 | Evals 88210 | RangeLoss 1.7227500677108765 | ActionLoss 0.036762237548828125 | TotalLoss 1.7595397233963013
Iters 21400 | Evals 89044 | RangeLoss 1.7225497961044312 | ActionLoss 0.03659161552786827 | TotalLoss 1.7591757774353027
Iters 21600 | Evals 89869 | RangeLoss 1.7224533557891846 | ActionLoss 0.036416634917259216 | TotalLoss 1.7589097023010254
Iters 21800 | Evals 90688 | RangeLoss 1.7223939895629883 | ActionLoss 0.0362420454621315 | TotalLoss 1.7586795091629028
Iters 22000 | Evals 91516 | RangeLoss 1.72219717502594 | ActionLoss 0.03609301894903183 | TotalLoss 1.7583279609680176
Iters 22200 | Evals 92337 | RangeLoss 1.7220429182052612 | ActionLoss 0.03595375269651413 | TotalLoss 1.758036494255066
Iters 22400 | Evals 93189 | RangeLoss 1.722066044807434 | ActionLoss 0.0357903391122818 | TotalLoss 1.7579001188278198
Iters 22600 | Evals 94035 | RangeLoss 1.7220380306243896 | ActionLoss 0.03564927354454994 | TotalLoss 1.757741093635559
Iters 22800 | Evals 94863 | RangeLoss 1.7218579053878784 | ActionLoss 0.03548358008265495 | TotalLoss 1.7574023008346558
Iters 23000 | Evals 95698 | RangeLoss 1.7216172218322754 | ActionLoss 0.03536183759570122 | TotalLoss 1.757038950920105
Iters 23200 | Evals 96517 | RangeLoss 1.7215110063552856 | ActionLoss 0.035207901149988174 | TotalLoss 1.756779432296753
Iters 23400 | Evals 97365 | RangeLoss 1.7213693857192993 | ActionLoss 0.035067178308963776 | TotalLoss 1.7564963102340698
Iters 23600 | Evals 98190 | RangeLoss 1.7213516235351562 | ActionLoss 0.034944936633110046 | TotalLoss 1.7563623189926147
Iters 23800 | Evals 99021 | RangeLoss 1.7212141752243042 | ActionLoss 0.034772422164678574 | TotalLoss 1.7560490369796753
Iters 24000 | Evals 99863 | RangeLoss 1.7211705446243286 | ActionLoss 0.034628406167030334 | TotalLoss 1.7558647394180298
Iters 24200 | Evals 100709 | RangeLoss 1.7211692333221436 | ActionLoss 0.03450995683670044 | TotalLoss 1.7557487487792969
Iters 24400 | Evals 101551 | RangeLoss 1.7211440801620483 | ActionLoss 0.03436923772096634 | TotalLoss 1.7555739879608154
Iters 24600 | Evals 102400 | RangeLoss 1.7210811376571655 | ActionLoss 0.03422670438885689 | TotalLoss 1.7553657293319702
Iters 24800 | Evals 103212 | RangeLoss 1.7210326194763184 | ActionLoss 0.03409377485513687 | TotalLoss 1.7551934719085693
Iters 25000 | Evals 104043 | RangeLoss 1.7210259437561035 | ActionLoss 0.03395663574337959 | TotalLoss 1.7550488710403442
Iters 25200 | Evals 104881 | RangeLoss 1.7211261987686157 | ActionLoss 0.0338139608502388 | TotalLoss 1.755002737045288
